,sysname,sysname_alt,sum_min,num_trip,day,month,year
4620,BikeTown,"Portland, OR",7805,561,11,3,2020
4621,BikeTown,"Portland, OR",8322,475,12,3,2020
4622,BikeTown,"Portland, OR",3819,310,13,3,2020
4623,BikeTown,"Portland, OR",2035,139,14,3,2020
4624,BikeTown,"Portland, OR",5310,265,15,3,2020
4625,BikeTown,"Portland, OR",6892,331,16,3,2020
4626,BikeTown,"Portland, OR",7489,315,17,3,2020
4627,BikeTown,"Portland, OR",6441,290,18,3,2020
4628,BikeTown,"Portland, OR",9293,347,19,3,2020
4629,BikeTown,"Portland, OR",7704,270,20,3,2020
4630,BikeTown,"Portland, OR",11721,358,21,3,2020
4631,BikeTown,"Portland, OR",9112,309,22,3,2020
4632,BikeTown,"Portland, OR",3228,148,23,3,2020
4633,BikeTown,"Portland, OR",2222,118,24,3,2020
4634,BikeTown,"Portland, OR",3037,145,25,3,2020
4635,BikeTown,"Portland, OR",3571,157,26,3,2020
4636,BikeTown,"Portland, OR",1818,73,27,3,2020
4637,BikeTown,"Portland, OR",3423,119,28,3,2020
4638,BikeTown,"Portland, OR",4113,152,29,3,2020
4639,BikeTown,"Portland, OR",2037,89,30,3,2020
4640,BikeTown,"Portland, OR",2988,136,31,3,2020
4641,BikeTown,"Portland, OR",2401,100,1,4,2020
4642,BikeTown,"Portland, OR",2263,98,2,4,2020
4643,BikeTown,"Portland, OR",2775,120,3,4,2020
4644,BikeTown,"Portland, OR",4558,144,4,4,2020
4645,BikeTown,"Portland, OR",11493,306,5,4,2020
4646,BikeTown,"Portland, OR",4730,158,6,4,2020
4647,BikeTown,"Portland, OR",4770,164,7,4,2020
4648,BikeTown,"Portland, OR",9533,263,8,4,2020
4649,BikeTown,"Portland, OR",9289,275,9,4,2020
4650,BikeTown,"Portland, OR",8521,266,10,4,2020
4651,BikeTown,"Portland, OR",12285,324,11,4,2020
4652,BikeTown,"Portland, OR",15628,376,12,4,2020
4653,BikeTown,"Portland, OR",7963,273,13,4,2020
4654,BikeTown,"Portland, OR",8290,296,14,4,2020
4655,BikeTown,"Portland, OR",6469,210,15,4,2020
4656,BikeTown,"Portland, OR",9910,262,16,4,2020
4657,BikeTown,"Portland, OR",10736,346,17,4,2020
4658,BikeTown,"Portland, OR",2926,125,18,4,2020
4659,BikeTown,"Portland, OR",11829,334,19,4,2020
4660,BikeTown,"Portland, OR",8876,288,20,4,2020
4661,BikeTown,"Portland, OR",5829,232,21,4,2020
4662,BikeTown,"Portland, OR",2914,132,22,4,2020
4663,BikeTown,"Portland, OR",6439,243,23,4,2020
4664,BikeTown,"Portland, OR",5466,205,24,4,2020
4665,BikeTown,"Portland, OR",12419,318,25,4,2020
4666,BikeTown,"Portland, OR",16204,419,26,4,2020
4667,BikeTown,"Portland, OR",6235,223,27,4,2020
4668,BikeTown,"Portland, OR",10334,315,28,4,2020
4669,BikeTown,"Portland, OR",7297,260,29,4,2020
4670,BikeTown,"Portland, OR",7273,260,30,4,2020
4671,BikeTown,"Portland, OR",7514,280,1,5,2020
4672,BikeTown,"Portland, OR",3982,158,2,5,2020
4673,BikeTown,"Portland, OR",9460,291,3,5,2020
4674,BikeTown,"Portland, OR",6763,273,4,5,2020
4675,BikeTown,"Portland, OR",11278,370,5,5,2020
4676,BikeTown,"Portland, OR",8452,321,6,5,2020
4677,BikeTown,"Portland, OR",11890,349,7,5,2020
4678,BikeTown,"Portland, OR",17893,509,8,5,2020
4679,BikeTown,"Portland, OR",19247,482,9,5,2020
4680,BikeTown,"Portland, OR",18820,501,10,5,2020
4681,BikeTown,"Portland, OR",6901,282,11,5,2020
4682,BikeTown,"Portland, OR",5026,193,12,5,2020
4683,BikeTown,"Portland, OR",7964,255,13,5,2020
4684,BikeTown,"Portland, OR",2895,123,14,5,2020
4685,BikeTown,"Portland, OR",15117,421,15,5,2020
4686,BikeTown,"Portland, OR",7761,260,16,5,2020
4687,BikeTown,"Portland, OR",17253,461,17,5,2020
4688,BikeTown,"Portland, OR",4139,187,18,5,2020
4689,BikeTown,"Portland, OR",7292,278,19,5,2020
4690,BikeTown,"Portland, OR",7211,269,20,5,2020
4691,BikeTown,"Portland, OR",5126,202,21,5,2020
4692,BikeTown,"Portland, OR",8004,289,22,5,2020
4693,BikeTown,"Portland, OR",14297,385,23,5,2020
4694,BikeTown,"Portland, OR",21422,564,24,5,2020
4695,BikeTown,"Portland, OR",10828,332,25,5,2020
4696,BikeTown,"Portland, OR",11769,353,26,5,2020
4697,BikeTown,"Portland, OR",14209,450,27,5,2020
4698,BikeTown,"Portland, OR",11291,393,28,5,2020
4699,BikeTown,"Portland, OR",17507,538,29,5,2020
4700,BikeTown,"Portland, OR",6365,226,30,5,2020
4701,CitiBike,"Jersey City, NJ",5626,827,2,1,2019
4702,CitiBike,"Jersey City, NJ",5666,859,3,1,2019
4703,CitiBike,"Jersey City, NJ",5743,897,4,1,2019
4704,CitiBike,"Jersey City, NJ",2136,308,5,1,2019
4705,CitiBike,"Jersey City, NJ",4558,510,6,1,2019
4706,CitiBike,"Jersey City, NJ",5165,818,7,1,2019
4707,CitiBike,"Jersey City, NJ",5775,886,8,1,2019
4708,CitiBike,"Jersey City, NJ",5464,845,9,1,2019
4709,CitiBike,"Jersey City, NJ",4651,789,10,1,2019
4710,CitiBike,"Jersey City, NJ",4297,712,11,1,2019
4711,CitiBike,"Jersey City, NJ",3132,441,12,1,2019
4712,CitiBike,"Jersey City, NJ",2958,375,13,1,2019
4713,CitiBike,"Jersey City, NJ",4780,778,14,1,2019
4714,CitiBike,"Jersey City, NJ",5597,915,15,1,2019
4715,CitiBike,"Jersey City, NJ",5283,862,16,1,2019
4716,CitiBike,"Jersey City, NJ",5231,826,17,1,2019
4717,CitiBike,"Jersey City, NJ",4268,703,18,1,2019
4718,CitiBike,"Jersey City, NJ",3193,410,19,1,2019
4719,CitiBike,"Jersey City, NJ",1673,254,20,1,2019
4720,CitiBike,"Jersey City, NJ",952,195,21,1,2019
4721,CitiBike,"Jersey City, NJ",4154,670,22,1,2019
4722,CitiBike,"Jersey City, NJ",5459,862,23,1,2019
4723,CitiBike,"Jersey City, NJ",2770,435,24,1,2019
4724,CitiBike,"Jersey City, NJ",4688,763,25,1,2019
4725,CitiBike,"Jersey City, NJ",3258,466,26,1,2019
4726,CitiBike,"Jersey City, NJ",4059,499,27,1,2019
4727,CitiBike,"Jersey City, NJ",4747,780,28,1,2019
4728,CitiBike,"Jersey City, NJ",4413,700,29,1,2019
4729,CitiBike,"Jersey City, NJ",2592,458,30,1,2019
4730,CitiBike,"Jersey City, NJ",2242,374,31,1,2019
4731,CitiBike,"Jersey City, NJ",3047,518,1,2,2019
4732,CitiBike,"Jersey City, NJ",2708,358,2,2,2019
4733,CitiBike,"Jersey City, NJ",4467,534,3,2,2019
4734,CitiBike,"Jersey City, NJ",6252,930,4,2,2019
4735,CitiBike,"Jersey City, NJ",7395,1080,5,2,2019
4736,CitiBike,"Jersey City, NJ",5469,830,6,2,2019
4737,CitiBike,"Jersey City, NJ",5183,841,7,2,2019
4738,CitiBike,"Jersey City, NJ",5042,751,8,2,2019
4739,CitiBike,"Jersey City, NJ",3495,461,9,2,2019
4740,CitiBike,"Jersey City, NJ",3152,424,10,2,2019
4741,CitiBike,"Jersey City, NJ",5136,820,11,2,2019
4742,CitiBike,"Jersey City, NJ",2118,348,12,2,2019
4743,CitiBike,"Jersey City, NJ",4313,690,13,2,2019
4744,CitiBike,"Jersey City, NJ",6044,879,14,2,2019
4745,CitiBike,"Jersey City, NJ",6580,921,15,2,2019
4746,CitiBike,"Jersey City, NJ",4249,498,16,2,2019
4747,CitiBike,"Jersey City, NJ",3624,408,17,2,2019
4748,CitiBike,"Jersey City, NJ",3266,434,18,2,2019
4749,CitiBike,"Jersey City, NJ",4931,770,19,2,2019
4750,CitiBike,"Jersey City, NJ",2802,469,20,2,2019
4751,CitiBike,"Jersey City, NJ",5048,751,21,2,2019
4752,CitiBike,"Jersey City, NJ",5461,847,22,2,2019
4753,CitiBike,"Jersey City, NJ",4929,550,23,2,2019
4754,CitiBike,"Jersey City, NJ",2974,376,24,2,2019
4755,CitiBike,"Jersey City, NJ",4103,656,25,2,2019
4756,CitiBike,"Jersey City, NJ",5201,799,26,2,2019
4757,CitiBike,"Jersey City, NJ",4999,780,27,2,2019
4758,CitiBike,"Jersey City, NJ",5067,800,28,2,2019
4759,CitiBike,"Jersey City, NJ",3670,575,1,3,2019
4760,CitiBike,"Jersey City, NJ",2865,330,2,3,2019
4761,CitiBike,"Jersey City, NJ",3009,357,3,3,2019
4762,CitiBike,"Jersey City, NJ",3327,503,4,3,2019
4763,CitiBike,"Jersey City, NJ",4402,704,5,3,2019
4764,CitiBike,"Jersey City, NJ",4236,684,6,3,2019
4765,CitiBike,"Jersey City, NJ",4670,744,7,3,2019
4766,CitiBike,"Jersey City, NJ",4980,774,8,3,2019
4767,CitiBike,"Jersey City, NJ",5759,639,9,3,2019
4768,CitiBike,"Jersey City, NJ",2156,313,10,3,2019
4769,CitiBike,"Jersey City, NJ",7247,1009,11,3,2019
4770,CitiBike,"Jersey City, NJ",6016,963,12,3,2019
4771,CitiBike,"Jersey City, NJ",5416,913,13,3,2019
4772,CitiBike,"Jersey City, NJ",6620,994,14,3,2019
4773,CitiBike,"Jersey City, NJ",7812,1002,15,3,2019
4774,CitiBike,"Jersey City, NJ",7094,725,16,3,2019
4775,CitiBike,"Jersey City, NJ",5283,566,17,3,2019
4776,CitiBike,"Jersey City, NJ",5641,911,18,3,2019
4777,CitiBike,"Jersey City, NJ",6088,970,19,3,2019
4778,CitiBike,"Jersey City, NJ",6348,1006,20,3,2019
4779,CitiBike,"Jersey City, NJ",2518,435,21,3,2019
4780,CitiBike,"Jersey City, NJ",4160,630,22,3,2019
4781,CitiBike,"Jersey City, NJ",4962,536,23,3,2019
4782,CitiBike,"Jersey City, NJ",11120,797,24,3,2019
4783,CitiBike,"Jersey City, NJ",7047,1054,25,3,2019
4784,CitiBike,"Jersey City, NJ",6860,1036,26,3,2019
4785,CitiBike,"Jersey City, NJ",6575,1035,27,3,2019
4786,CitiBike,"Jersey City, NJ",6217,942,28,3,2019
4787,CitiBike,"Jersey City, NJ",7175,1020,29,3,2019
4788,CitiBike,"Jersey City, NJ",12731,894,30,3,2019
4789,CitiBike,"Jersey City, NJ",4610,477,31,3,2019
4790,CitiBike,"Jersey City, NJ",6241,945,1,4,2019
4791,CitiBike,"Jersey City, NJ",7418,1116,2,4,2019
4792,CitiBike,"Jersey City, NJ",9446,1209,3,4,2019
4793,CitiBike,"Jersey City, NJ",9129,1189,4,4,2019
4794,CitiBike,"Jersey City, NJ",4344,734,5,4,2019
4795,CitiBike,"Jersey City, NJ",12651,965,6,4,2019
4796,CitiBike,"Jersey City, NJ",14562,1006,7,4,2019
